itemID|brand|manufacturer|customerRating|category1|category2|category3|recommendedRetailPrice|minSalesPrice|maxSalesPrice|meanSalesPrice|minSalesPriceCounts|maxSalesPriceCounts|unitsSold|revenue|relRevenue|dateFirstSell|dateLastSell|soldDaily|soldWeekly|soldMonthly|recentlySold
2613|0|69|0.0|4|18|26|8.81|8.63|9.6|8.637698412698414|205.0|4.0|209.0|1807.5500000000002|2.484041868721323e-05|2018-03-16|2018-04-09|0.12|0.6|1.0|54.0
2614|0|70|0.0|2|9|9|7.35|2.2|2.39|2.274213381555181|337.0|223.0|560.0|1274.3700000000001|1.7513144511866296e-05|2018-03-16|2018-05-29|0.36|0.9166666666666666|1.0|4.0
2615|0|69|5.0|2|12|14|12.37|5.66|8.52|8.37333333333332|6.0|123.0|129.0|1081.92|1.4868383052236307e-05|2018-03-21|2018-05-24|0.1076923076923077|0.6|1.0|9.0
2616|0|45|0.0|2|9|9|13.2||||||||||||||
2617|0|53|5.0|3|14|16|37.41|19.69|19.69|19.690000000000044|163.0|163.0|163.0|3209.4700000000003|4.410643056294445e-05|2018-03-05|2018-05-19|0.07894736842105263|0.36363636363636365|1.0|14.0
2618|0|53|0.0|2|9|9|7.33|3.61|4.01|3.9554545454545433|12.0|107.0|119.0|472.39|6.491862124783632e-06|2018-02-24|2018-06-01|0.14285714285714285|0.6|1.0|1.0
2619|0|71|0.0|2|9|9|15.12|7.01|10.97|8.94275236020348|816.0|795.0|1633.0|14604.55|0.0002007043438567895|2018-04-23|2018-05-22|0.36666666666666664|1.0|1.0|11.0
2620|10|43|5.0|2|8|8|22.42|12.62|15.56|12.828934010152226|192.0|14.0|206.0|2640.88|3.6292531273097656e-05|2018-05-05|2018-05-28|0.5833333333333334|1.0|1.0|5.0
2621|10|43|4.67|2|8|8|36.48|54.3|63.38|55.35136842105272|84.0|11.0|95.0|5258.38|7.226376079027871e-05|2018-05-05|2018-05-30|0.4230769230769231|1.0|1.0|3.0
2622|10|43|2.5|2|8|8|43.36|91.16|109.46|91.86114942528721|251.0|10.0|261.0|23975.76|0.0003294890413787388|2018-05-02|2018-05-22|0.3333333333333333|1.0|1.0|11.0
2623|10|43|0.0|2|8|8|33.79|43.14|43.14|43.14000000000001|240.0|240.0|240.0|10353.6|0.00014228528058417796|2018-05-12|2018-05-29|0.3888888888888889|1.0|1.0|4.0
2624|10|43|0.0|2|8|8|17.34|5.83|6.61|5.854375000000009|191.0|6.0|197.0|1153.19|1.5847817446769064e-05|2018-05-06|2018-05-31|0.3076923076923077|1.0|1.0|2.0
2625|10|43|4.67|2|8|8|27.21|22.53|30.82|22.884273504273516|237.0|10.0|247.0|5647.81|7.761553764257129e-05|2018-05-05|2018-05-28|0.4583333333333333|1.0|1.0|5.0
2626|10|43|0.0|2|13|15|15.55|4.21|4.77|4.218750000000006|191.0|3.0|194.0|818.42|1.1247210567889711e-05|2018-05-04|2018-05-16|0.38461538461538464|1.0|1.0|17.0
2627|10|43|5.0|2|8|8|43.65|93.05|105.5|93.77173913043447|199.0|12.0|211.0|19782.95|0.000271868972292996|2018-05-12|2018-05-31|0.45|1.0|1.0|2.0
2628|10|43|5.0|2|8|8|26.46|7.48|9.73|7.646666666666681|203.0|16.0|219.0|1674.1200000000001|2.3006744893716584e-05|2018-05-12|2018-05-31|0.6|1.0|1.0|2.0
2629|10|43|4.0|2|8|8|46.08|89.29|122.14|90.00724890829741|230.0|5.0|235.0|21147.4|0.0002906200493186761|2018-05-10|2018-05-27|0.4444444444444444|1.0|1.0|6.0
2630|10|43|5.0|2|8|8|32.29|37.66|37.66|37.65999999999992|163.0|163.0|163.0|6138.579999999999|8.43599885729044e-05|2018-05-12|2018-06-01|0.47619047619047616|1.0|1.0|1.0
2631|10|43|5.0|2|8|8|37.67|59.8|81.81|61.445607476635345|199.0|16.0|215.0|13209.16|0.00018152807109423776|2018-05-11|2018-06-01|0.5454545454545454|1.0|1.0|1.0
2632|35|60|0.0|2|8|8|28.92|18.46|51.2|40.37095890410957|28.0|41.0|146.0|5894.16|8.10010247071587e-05|2018-02-23|2018-04-23|0.25|0.9|1.0|40.0
2633|35|60|0.0|2|8|8|25.57|29.28|29.28|29.279999999999934|291.0|291.0|291.0|8520.48|0.00011709346386878733|2018-02-23|2018-05-04|0.09859154929577464|0.5454545454545454|1.0|29.0
2634|35|60|3.0|2|8|8|23.0|25.36|25.36|25.3599999999999|263.0|263.0|263.0|6669.68|9.165867816089862e-05|2018-02-22|2018-05-31|0.1919191919191919|0.8666666666666667|1.0|2.0
2635|35|60|3.0|2|8|8|23.0|20.83|25.36|25.3096666666666|4.0|357.0|361.0|9136.84|0.00012556384668644148|2018-02-22|2018-05-14|0.2682926829268293|0.9230769230769231|1.0|19.0
2636|35|60|0.0|2|8|8|27.97|32.63|37.66|36.55838842975197|54.0|189.0|243.0|8879.76|0.00012203090163036626|2018-02-23|2018-05-25|0.2608695652173913|0.8571428571428571|1.0|8.0
2637|35|60|3.0|2|8|8|15.02|5.05|6.03|5.621365313653185|233.0|316.0|549.0|3082.13|4.235644914299494e-05|2018-02-22|2018-05-19|0.28735632183908044|0.7692307692307693|1.0|14.0
2638|35|60|0.0|2|8|8|16.86|9.99|12.74|11.164107142857143|62.0|27.0|114.0|1270.3600000000001|1.7458036725671876e-05|2018-02-23|2018-04-20|0.10526315789473684|0.4444444444444444|1.0|43.0
2639|11|40|0.0|2|8|8|24.15|6.84|22.73|20.383660531697206|2.0|357.0|492.0|10013.880000000001|0.00013761664788443517|2018-02-23|2018-05-29|0.4895833333333333|0.9333333333333333|1.0|4.0
2640|11|40|4.0|2|8|8|14.69|5.12|5.94|5.422392026578089|196.0|111.0|307.0|1662.8600000000001|2.2852003329489856e-05|2018-02-23|2018-05-24|0.2967032967032967|0.8571428571428571|1.0|9.0
2641|11|40|0.0|2|8|8|23.41|29.37|29.37|29.37000000000017|412.0|412.0|412.0|12100.44|0.00016629138662803376|2018-02-23|2018-05-27|0.2553191489361702|0.8571428571428571|1.0|6.0
2642|43|53|0.0|2|9|9|20.4|7.6|7.84|7.826341463414642|7.0|119.0|126.0|986.1600000000001|1.3552392626805452e-05|2018-02-22|2018-05-04|0.1111111111111111|0.45454545454545453|1.0|29.0
2643|43|53|0.0|2|9|9|33.23|33.9|38.02|34.25314285714285|33.0|3.0|36.0|1232.76|1.694131533891122e-05|2018-02-22|2018-05-04|0.05555555555555555|0.2727272727272727|0.75|29.0
2644|43|53|0.0|2|9|9|38.16|46.67|51.35|51.208181818181835|3.0|100.0|103.0|5275.01|7.249230006319972e-05|2018-02-22|2018-04-05|0.06976744186046512|0.42857142857142855|1.0|58.0
2645|43|53|0.0|2|9|9|30.27|25.62|34.97|27.87092592592593|41.0|13.0|54.0|1505.0300000000002|2.0683010338201725e-05|2018-02-21|2018-04-04|0.11627906976744186|0.5714285714285714|1.0|59.0
2646|43|53|0.0|2|9|9|39.15|27.12|55.44|54.32941176470591|2.0|50.0|52.0|2826.24|3.883985776910708e-05|2018-02-22|2018-04-05|0.06976744186046512|0.2857142857142857|0.6666666666666666|58.0
2647|43|53|0.0|2|9|9|25.66|15.61|15.61|15.61000000000001|29.0|29.0|29.0|452.69|6.221133100337227e-06|2018-02-22|2018-04-23|0.08196721311475409|0.3|1.0|40.0
2648|43|53|0.0|2|9|9|33.56|34.91|49.78|35.58590909090907|21.0|1.0|22.0|782.8899999999999|1.075893634258104e-05|2018-02-22|2018-02-24|0.6666666666666666|1.0|1.0|98.0
2649|43|53|0.0|2|9|9|28.29|20.92|20.92|20.920000000000012|24.0|24.0|24.0|502.08000000000004|6.899879624063521e-06|2018-02-22|2018-04-04|0.07142857142857142|0.42857142857142855|1.0|59.0
2650|43|53|0.0|2|9|9|37.83|24.47|50.02|48.017428571428546|5.0|64.0|70.0|3361.2200000000003|4.619186860658618e-05|2018-02-22|2018-04-05|0.06976744186046512|0.2857142857142857|0.6666666666666666|58.0
2651|49|53|0.0|2|9|9|24.4|23.43|28.14|23.58699999999999|30.0|1.0|31.0|731.04|1.0046383047274131e-05|2018-02-22|2018-04-06|0.045454545454545456|0.2857142857142857|0.6666666666666666|57.0
2652|20|53|0.0|2|9|9|15.72|9.81|9.81|9.809999999999963|174.0|174.0|174.0|1706.94|2.3457776699926278e-05|2018-02-22|2018-04-26|0.296875|0.9|1.0|37.0
2653|20|53|0.0|2|9|9|22.48|39.77|39.77|39.76999999999999|106.0|106.0|106.0|4215.62|5.793353756531759e-05|2018-02-26|2018-03-07|0.2|1.0|1.0|87.0
2654|20|53|0.0|2|9|9|20.51|14.11|34.13|33.52546391752585|5.0|202.0|209.0|7015.89|9.641650027021792e-05|2018-02-22|2018-04-05|0.09302325581395349|0.42857142857142855|0.6666666666666666|58.0
2655|20|53|0.0|2|9|9|7.95|1.99|1.99|1.990000000000006|249.0|249.0|249.0|495.51|6.809590807281141e-06|2018-02-22|2018-05-04|0.1388888888888889|0.6363636363636364|1.0|29.0
2656|20|53|0.0|2|9|9|13.69|8.98|11.11|9.836338797814184|100.0|27.0|190.0|1864.51|2.562319661779532e-05|2018-02-22|2018-04-27|0.16923076923076924|0.8|1.0|36.0
2657|20|53|0.0|2|9|9|11.34|4.08|4.3|4.101290322580644|30.0|3.0|33.0|135.3|1.8593724369339435e-06|2018-03-05|2018-04-11|0.10526315789473684|0.5|1.0|52.0
2658|20|53|0.0|2|9|9|7.5|2.97|2.97|2.9699999999999993|47.0|47.0|47.0|139.59|1.918328148348922e-06|2018-03-04|2018-04-19|0.1702127659574468|0.5|1.0|44.0
2659|0|53|0.0|2|9|9|29.13|19.67|39.87|38.76150326797377|8.0|149.0|158.0|6129.859999999999|8.424015318746416e-05|2018-02-22|2018-04-07|0.08888888888888889|0.2857142857142857|0.6666666666666666|56.0
2660|0|53|0.0|2|9|9|26.39|29.65|34.42|30.948444444444505|100.0|38.0|139.0|4306.18|5.917806652236666e-05|2018-02-21|2018-05-11|0.0875|0.4166666666666667|1.0|22.0
2661|0|72|5.0|4|18|26|8.88|22.36|25.6|22.54371134020624|186.0|11.0|197.0|4440.56|6.1024795776433055e-05|2018-03-16|2018-05-06|0.19230769230769232|0.875|1.0|27.0
2662|0|53|0.0|2|9|9|17.9|7.52|17.9|15.267666666666653|13.0|50.0|67.0|1041.36|1.4310983598858324e-05|2018-03-03|2018-04-07|0.16666666666666666|0.5|1.0|56.0
2663|20|53|0.0|2|9|9|9.31|1.96|2.52|2.510427350427352|2.0|120.0|122.0|306.32|4.209630191290506e-06|2018-03-05|2018-04-10|0.08108108108108109|0.5|1.0|53.0
2664|20|53|0.0|2|9|9|22.02|25.87|33.31|32.955714285714244|3.0|60.0|63.0|2076.21|2.8532502936338674e-05|2018-02-26|2018-04-16|0.08|0.375|1.0|47.0
2665|20|53|0.0|2|9|9|23.21|43.25|49.48|48.66026315789475|5.0|34.0|39.0|1898.57|2.609126923569606e-05|2018-02-26|2018-04-05|0.15384615384615385|0.6666666666666666|1.0|58.0
2666|50|73|0.0|2|9|9|20.31|14.67|14.67|14.670000000000035|171.0|171.0|171.0|2508.57|3.447424918048324e-05|2018-03-10|2018-05-06|0.1896551724137931|0.6666666666666666|1.0|27.0
2667|50|73|0.0|2|9|9|21.03|15.6|16.29|16.24941176470589|2.0|33.0|35.0|568.77|7.816372956060008e-06|2018-03-07|2018-03-22|0.1875|1.0|1.0|72.0
2668|50|73|0.0|2|9|9|17.16|30.35|46.83|33.666097560975544|152.0|35.0|187.0|6252.25|8.592210878655024e-05|2018-03-09|2018-05-27|0.225|0.8333333333333334|1.0|6.0
2669|50|73|0.0|2|9|9|13.33|16.72|16.72|16.72|12.0|12.0|12.0|200.64|2.757313272331311e-06|2018-03-17|2018-05-08|0.20754716981132076|0.7777777777777778|1.0|25.0
2670|0|73|0.0|2|9|9|18.2|27.16|27.16|27.159999999999993|40.0|40.0|40.0|1086.4|1.4929949855765235e-05|2018-03-05|2018-05-13|0.11428571428571428|0.5|1.0|20.0
2671|0|39|0.0|4|18|26|3.87|2.42|3.4|3.071095890410958|19.0|43.0|73.0|224.19|3.08095126856039e-06|2018-03-16|2018-06-01|0.0641025641025641|0.4166666666666667|1.0|1.0
2672|0|39|0.0|4|18|26|4.95|6.08|7.11|6.953939393939404|17.0|84.0|101.0|700.6|9.628058605439178e-06|2018-03-16|2018-05-17|0.12698412698412698|0.6|1.0|16.0
2673|0|39|0.0|4|18|26|7.44|11.26|13.16|12.407169811320756|21.0|32.0|53.0|657.58|9.036852380480581e-06|2018-03-16|2018-06-01|0.08974358974358974|0.5|1.0|1.0
2674|43|53|0.0|2|9|9|23.92|13.46|13.46|13.459999999999994|39.0|39.0|39.0|524.94|7.214035233141939e-06|2018-04-04|2018-04-04|1.0|1.0|1.0|59.0
2675|43|53|0.0|2|9|9|32.54|29.61|33.85|33.75978723404253|1.0|47.0|48.0|1620.56|2.2270691769384118e-05|2018-04-06|2018-05-05|0.13333333333333333|0.8|1.0|28.0
2676|43|53|0.0|2|9|9|18.82|6.55|6.55|6.550000000000004|37.0|37.0|37.0|242.35|3.330516704293726e-06|2018-04-29|2018-05-08|0.2|0.6666666666666666|1.0|25.0
2677|43|53|0.0|2|9|9|18.18|5.91|5.91|5.9099999999999975|31.0|31.0|31.0|183.21|2.517779927351573e-06|2018-04-03|2018-04-05|1.0|1.0|1.0|58.0
2678|0|39|0.0|5|24|34|10.08|11.79|13.8|12.525138888888936|424.0|247.0|671.0|8407.560000000001|0.00011554165059769659|2018-03-16|2018-06-01|0.41025641025641024|0.9166666666666666|1.0|1.0
2679|0|39|0.0|5|24|34|8.72|7.64|10.22|8.71999999999997|205.0|132.0|420.0|3657.26|5.026022497192191e-05|2018-03-16|2018-05-28|0.3783783783783784|0.9166666666666666|1.0|5.0
2680|11|40|0.0|2|8|8|28.39||||||||||||||
2681|0|73|0.0|2|9|9|4.98|1.39|1.56|1.5573846153846167|1.0|95.0|96.0|149.59|2.0557540490831383e-06|2018-05-08|2018-05-15|0.25|1.0|1.0|18.0
2682|0|73|0.0|2|9|9|11.66|15.51|20.0|17.120314136125742|124.0|93.0|218.0|3801.0|5.223558486907553e-05|2018-04-18|2018-05-18|0.16129032258064516|0.6|1.0|15.0
2683|0|73|0.0|2|9|9|4.9|1.49|1.49|1.490000000000004|226.0|226.0|226.0|336.74|4.627679781323992e-06|2018-04-23|2018-05-25|0.06060606060606061|0.4|1.0|8.0
2684|0|73|0.0|2|9|9|6.61|9.7|11.1|11.055974842767268|5.0|158.0|163.0|1802.3|2.4768270089327762e-05|2018-05-04|2018-06-01|0.2413793103448276|0.8|1.0|1.0
2685|0|71|0.0|2|9|9|8.22|7.77|8.89|8.873999999999988|8.0|463.0|471.0|4178.2300000000005|5.7419702122472366e-05|2018-04-22|2018-04-26|1.0|1.0|1.0|37.0
2686|0|49|0.0|2|8|8|18.29|8.46|8.46|8.460000000000026|264.0|264.0|264.0|2233.44|3.069325037358275e-05|2018-03-05|2018-05-31|0.2840909090909091|0.8461538461538461|1.0|2.0
2687|0|65|0.0|2|8|8|24.75|5.9|20.95|19.56662116040944|9.0|266.0|297.0|5816.82|7.993817279088027e-05|2018-03-11|2018-05-31|0.3170731707317073|0.6923076923076923|1.0|2.0
2688|0|45|0.0|2|9|9|6.76|6.49|6.49|6.4900000000000055|110.0|110.0|110.0|713.9|9.810835053415685e-06|2018-03-12|2018-05-24|0.10810810810810811|0.45454545454545453|1.0|9.0
2689|0|45|5.0|2|9|9|4.83|2.37|3.05|2.4895604395604436|120.0|27.0|147.0|366.75|5.040094909427374e-06|2018-03-12|2018-05-04|0.18518518518518517|0.625|1.0|29.0
2690|51|74|0.0|2|9|9|288.6|74.92|79.83|75.24733333333332|14.0|1.0|15.0|1128.71|1.5511398841771704e-05|2018-03-21|2018-05-05|0.043478260869565216|0.2857142857142857|0.6666666666666666|28.0
2691|51|74|0.0|2|9|9|557.7|540.7|540.7|540.7|4.0|4.0|4.0|2162.8|2.9722473810796253e-05|2018-03-21|2018-03-21|1.0|1.0|1.0|73.0
2692|51|74|0.0|2|9|9|308.1|91.17|97.13|91.71181818181816|10.0|1.0|11.0|1008.83|1.386393714376992e-05|2018-03-21|2018-05-13|0.037037037037037035|0.25|0.6666666666666666|20.0
2693|51|74|0.0|2|9|9|518.7|435.0|470.53|437.3686666666666|14.0|1.0|15.0|6560.53|9.015867445438465e-05|2018-03-21|2018-05-05|0.043478260869565216|0.2857142857142857|0.6666666666666666|28.0
2694|51|74|0.0|2|9|9|397.8|196.22|212.24|199.13272727272727|9.0|2.0|11.0|2190.46|3.0102593852227095e-05|2018-03-21|2018-05-13|0.05555555555555555|0.375|0.6666666666666666|20.0
2695|51|74|0.0|2|9|9|413.4|212.0|220.22|219.19249999999994|2.0|14.0|16.0|3507.08|4.8196362794695446e-05|2018-03-21|2018-05-05|0.06521739130434782|0.42857142857142855|1.0|28.0
2696|51|74|0.0|2|9|9|319.8|101.95|122.35|105.49785714285714|11.0|2.0|14.0|1476.97|2.0297393260741513e-05|2018-03-21|2018-05-11|0.07692307692307693|0.5|0.6666666666666666|22.0
2697|51|74|0.0|2|9|9|409.5|214.04|259.2|222.00941176470585|14.0|3.0|17.0|3774.16|5.186673375150489e-05|2018-03-21|2018-05-13|0.05555555555555555|0.375|0.6666666666666666|20.0
2698|51|74|0.0|2|9|9|478.8|387.96|387.96|387.96|11.0|11.0|11.0|4267.5599999999995|5.864732769373111e-05|2018-03-21|2018-03-21|1.0|1.0|1.0|73.0
2699|51|74|0.0|2|9|9|522.0|502.72|502.72|502.7200000000001|6.0|6.0|6.0|3016.32|4.145204929026306e-05|2018-03-21|2018-03-21|1.0|1.0|1.0|73.0
2700|51|74|0.0|2|9|9|436.8|259.77|278.17|260.99666666666667|14.0|1.0|15.0|3914.95|5.380155300794192e-05|2018-03-21|2018-05-28|0.028985507246376812|0.18181818181818182|0.6666666666666666|5.0
2701|51|74|0.0|2|9|9|254.6|55.61|61.65|56.281111111111116|8.0|1.0|9.0|506.53|6.961034149890246e-06|2018-03-21|2018-05-05|0.043478260869565216|0.2857142857142857|0.6666666666666666|28.0
2702|51|74|0.0|2|9|9|354.9|139.34|178.52|149.135|12.0|4.0|16.0|2386.16|3.27920187295957e-05|2018-03-21|2018-05-04|0.044444444444444446|0.2857142857142857|0.6666666666666666|29.0
2703|51|74|0.0|2|9|9|292.5|78.01|99.52|85.18|2.0|1.0|3.0|255.54000000000002|3.5117814673621576e-06|2018-03-21|2018-05-10|0.0392156862745098|0.25|0.6666666666666666|23.0
2704|51|74|0.0|2|9|9|269.8|66.18|66.18|66.18|6.0|6.0|6.0|397.08000000000004|5.456907666354252e-06|2018-03-21|2018-03-21|1.0|1.0|1.0|73.0
2705|51|74|0.0|2|9|9|467.4|344.08|448.29|355.6588888888889|8.0|1.0|9.0|3200.93|4.3989068843717424e-05|2018-03-21|2018-03-30|0.2|1.0|1.0|64.0
2706|51|74|0.0|2|9|9|479.7|344.08|381.47|349.06533333333334|13.0|2.0|15.0|5235.98|7.195592677263406e-05|2018-03-21|2018-05-28|0.043478260869565216|0.2727272727272727|0.6666666666666666|5.0
2707|0|45|0.0|2|9|9|18.58|38.53|38.53|38.53|163.0|163.0|163.0|6280.39|8.630882527121633e-05|2018-04-17|2018-05-05|0.21052631578947367|1.0|1.0|28.0
2708|0|45|0.0|2|9|9|17.13|22.65|22.65|22.650000000000038|96.0|96.0|96.0|2174.3999999999996|2.9881887855647937e-05|2018-04-07|2018-05-28|0.15384615384615385|0.7777777777777778|1.0|5.0
2709|0|45|5.0|2|9|9|8.32|19.35|27.75|19.423043478260844|233.0|2.0|235.0|4564.05|6.272186822459989e-05|2018-03-29|2018-05-24|0.2631578947368421|0.7777777777777778|1.0|9.0
2710|0|45|0.0|6|29|43|13.8|15.05|15.05|15.05|1.0|1.0|1.0|15.05|2.068259806049952e-07|2018-04-26|2018-04-26|1.0|1.0|1.0|37.0
2711|0|45|0.0|2|9|9|3.59|0.97|0.97|0.9699999999999991|277.0|277.0|277.0|268.69|3.6924965268276517e-06|2018-04-12|2018-05-08|0.2222222222222222|0.8|1.0|25.0
2712|14|47|0.0|2|9|9|52.0|115.45|115.45|115.45000000000003|17.0|17.0|17.0|1962.65|2.697189440760092e-05|2018-05-30|2018-05-30|1.0|1.0|1.0|3.0
2713|0|73|0.0|2|9|9|7.26|2.7|4.5|2.87173366834172|407.0|1.0|455.0|1304.8|1.793133152780051e-05|2018-03-31|2018-05-23|0.16666666666666666|0.7777777777777778|1.0|10.0
2714|52|45|0.0|2|8|8|32.75|52.35|66.97|66.18650717703335|5.0|202.0|216.0|14301.77|0.00019654336243435895|2018-03-30|2018-04-27|0.3793103448275862|1.0|1.0|36.0
2715|30|59|0.0|2|9|9|78.65|86.71|86.71|86.71|1.0|1.0|1.0|86.71|1.1916199852663875e-06|2018-05-10|2018-05-10|1.0|1.0|1.0|23.0
2716|30|59|0.0|2|9|9|50.93|23.55|23.55|23.550000000000008|31.0|31.0|31.0|730.0500000000001|1.0032777883101445e-05|2018-05-08|2018-05-10|0.6666666666666666|1.0|1.0|23.0
2717|30|59|0.0|2|9|9|84.37|140.39|142.58|142.50699999999998|1.0|30.0|31.0|4417.790000000001|6.0711877000461254e-05|2018-05-10|2018-05-19|0.2|1.0|1.0|14.0
2718|30|59|0.0|2|9|9|128.87|214.45|214.45|214.45000000000013|55.0|55.0|55.0|11794.75|0.0001620904142684895|2018-05-10|2018-05-10|1.0|1.0|1.0|23.0
2719|43|53|0.0|2|9|9|25.2|15.73|18.19|16.037500000000016|35.0|5.0|40.0|641.5000000000001|8.815871532099962e-06|2018-04-04|2018-05-04|0.1935483870967742|0.8|1.0|29.0
2720|43|53|0.0|2|9|9|27.43|20.29|20.29|20.29|32.0|32.0|32.0|649.28|8.922788882871181e-06|2018-04-01|2018-05-30|0.15|0.6|1.0|3.0
2721|43|53|0.0|2|9|9|39.24|59.37|59.37|59.36999999999994|39.0|39.0|39.0|2315.43|3.182000533370259e-05|2018-04-04|2018-04-11|0.25|1.0|1.0|52.0
2722|43|53|0.0|2|9|9|45.62|81.6|93.29|92.88689655172412|1.0|28.0|29.0|2693.7200000000003|3.7018689732577256e-05|2018-04-03|2018-04-04|1.0|1.0|1.0|59.0
2723|43|53|0.0|2|9|9|22.33|10.94|12.31|11.07258064516129|28.0|3.0|31.0|343.25|4.717144042701966e-06|2018-04-04|2018-04-18|0.2|0.6666666666666666|1.0|45.0
2724|43|53|0.0|2|9|9|25.84|16.95|20.67|17.730000000000036|100.0|26.0|126.0|2232.42|3.0679232931707867e-05|2018-04-04|2018-05-08|0.17142857142857143|0.8333333333333334|1.0|25.0
2725|43|53|5.0|2|9|9|27.43|20.29|20.29|20.29|2.0|2.0|2.0|40.58|5.576743051794488e-07|2018-04-04|2018-04-04|1.0|1.0|1.0|59.0
2726|14|47|0.0|2|9|9|7.23|3.85|5.41|3.857323943661986|245.0|1.0|246.0|948.66|1.3037045499052141e-05|2018-04-22|2018-05-26|0.17142857142857143|0.5|1.0|7.0
2727|14|47|5.0|2|9|9|6.04|2.24|3.84|2.2698507462686637|295.0|5.0|300.0|680.0000000000001|9.344961249926695e-06|2018-05-23|2018-05-31|0.5555555555555556|1.0|1.0|2.0
2728|30|59|0.0|2|9|9|126.14|83.25|89.2|88.74230769230765|3.0|36.0|39.0|3460.9500000000003|4.7562417114608515e-05|2018-05-10|2018-05-21|0.3333333333333333|1.0|1.0|12.0
2729|30|59|0.0|2|9|9|139.23|118.36|119.96|119.84148148148151|2.0|26.0|28.0|3355.68|4.6115734657579415e-05|2018-05-10|2018-05-14|0.6|1.0|1.0|19.0
2730|30|59|0.0|2|9|9|113.52|57.85|66.71|58.48285714285713|26.0|2.0|28.0|1637.5200000000002|2.2503766097029352e-05|2018-05-10|2018-05-26|0.17647058823529413|1.0|1.0|7.0
2731|0|59|5.0|2|9|9|48.14|97.07|117.11|97.30302325581384|85.0|1.0|86.0|8368.06|0.00011499881828979641|2018-05-10|2018-05-11|1.0|1.0|1.0|22.0
2732|14|47|4.0|2|9|9|39.88|75.94|75.94|75.93999999999984|100.0|100.0|100.0|7594.0|0.00010436122901756369|2018-05-24|2018-05-24|1.0|1.0|1.0|9.0
2733|14|47|0.0|2|9|9|29.48|30.67|35.98|30.72310000000004|100.0|2.0|102.0|3138.96|4.313744053686749e-05|2018-05-24|2018-05-27|0.5|1.0|1.0|6.0
2734|14|47|4.5|2|9|9|22.25|13.19|15.02|13.220500000000035|122.0|2.0|124.0|1639.2199999999998|2.2527128500154165e-05|2018-05-24|2018-05-28|0.4|1.0|1.0|5.0
2735|14|47|0.0|2|9|9|19.65||||||||||||||
2736|14|47|0.0|2|9|9|35.55|53.79|53.79|53.79|4.0|4.0|4.0|215.16|2.9568556801973927e-06|2018-05-24|2018-05-25|1.0|1.0|1.0|8.0
2737|14|47|0.0|2|9|9|36.12|56.44|56.44|56.440000000000005|80.0|80.0|80.0|4515.2|6.205054269951323e-05|2018-05-24|2018-05-24|1.0|1.0|1.0|9.0
2738|14|47|0.0|2|9|9|34.1|47.48|47.48|47.47999999999996|100.0|100.0|100.0|4748.0|6.52498176686058e-05|2018-05-24|2018-05-24|1.0|1.0|1.0|9.0
2739|14|47|0.0|2|9|9|42.77|93.68|93.68|93.68000000000013|105.0|105.0|105.0|9836.400000000001|0.0001351776129982043|2018-05-24|2018-05-28|0.6|1.0|1.0|5.0
2740|14|47|0.0|2|9|9|31.21|36.41|36.41|36.41000000000002|61.0|61.0|61.0|2221.0099999999998|3.052242997897012e-05|2018-05-24|2018-05-24|1.0|1.0|1.0|9.0
2741|14|47|5.0|2|9|9|28.9|28.9|28.9|28.90000000000005|99.0|99.0|99.0|2861.1|3.931892445906656e-05|2018-05-24|2018-05-24|1.0|1.0|1.0|9.0
2742|14|47|0.0|2|9|9|15.61|4.4|4.55|4.548500000000007|1.0|100.0|101.0|459.4|6.313345879729886e-06|2018-05-24|2018-05-25|1.0|1.0|1.0|8.0
2743|14|47|0.0|2|9|9|19.36|8.09|8.69|8.670645161290341|3.0|90.0|93.0|806.3699999999999|1.108161235750498e-05|2018-05-24|2018-05-30|0.42857142857142855|1.0|1.0|3.0
2744|14|47|0.0|2|9|9|21.39|9.69|11.71|11.689800000000016|1.0|100.0|101.0|1180.69|1.6225738673788157e-05|2018-05-24|2018-05-28|0.4|1.0|1.0|5.0
2745|35|60|0.0|2|8|8|12.54|1.34|5.59|4.500573476702495|2.0|110.0|280.0|1261.25|1.7332841730103003e-05|2018-03-16|2018-06-01|0.358974358974359|0.8333333333333334|1.0|1.0
2746|35|60|5.0|2|8|8|30.3|63.71|63.71|63.70999999999983|165.0|165.0|165.0|10512.15|0.00014446416824031894|2018-03-16|2018-05-19|0.16923076923076924|0.7|1.0|14.0
2747|35|60|0.0|2|8|8|25.5|36.14|47.03|40.30750000000002|1.0|27.0|108.0|4353.210000000001|5.982438053351969e-05|2018-03-16|2018-05-10|0.17857142857142858|0.6666666666666666|1.0|23.0
2748|35|60|0.0|2|8|8|20.27|19.07|23.64|19.941313131313144|79.0|18.0|99.0|1974.19|2.7130483897048204e-05|2018-03-16|2018-04-30|0.2391304347826087|1.0|1.0|33.0
2749|35|60|0.0|2|8|8|23.2|16.27|32.69|30.68716666666652|1.0|145.0|240.0|7364.919999999999|0.00010121307648354425|2018-03-16|2018-06-01|0.28205128205128205|0.8333333333333334|1.0|1.0
2750|35|60|4.0|2|8|8|11.29|3.29|4.24|3.637737226277375|86.0|49.0|138.0|501.6600000000001|6.894107736232685e-06|2018-03-15|2018-04-30|0.3191489361702128|0.75|1.0|33.0
